"strong>COLOMBO: �Sri Lankan paceman Dushmantha Chameera will return home from England with a lower back injury, his country�s cricket board announced on Tuesday, compounding the team�s woes on the tour.</strongThe islanders lost pace bowler Dhammika Prasad to a shoulder injury even before the first test at Leeds, which England wrapped up inside three days.Even in that innings and 88-run defeat, the 24-year-old Chameera managed to impress by dismissing top scorer Jonny Bairstow, Moeen Ali and Stuart Broad in England�s first innings.""Chameera ... underwent an MRI/CT Scan this morning, which has indicated a stress fracture to his lower back, and medical recommendation is treatment and rest for as much as four months,"" Sri Lanka Cricket said in a statement.The team would name a replacement soon, it added.Prasad, who has since been replaced by stumper-batsman Kusal Perera, had been undergoing treatment, the board added.The second match of the three-test series begins at Chester-le-Street on Friday.",5/24/2016,Sri Lanka Chameera England tour injury,sports
"strong>FIFA has fired its deputy secretary general, Markus Kattner, with immediate effect, soccer's governing body said in a statement.</strongThe statement said that an internal investigation ""uncovered breaches of his fiduciary responsibilities in connection with his employment."" FIFA said it would not make any further comment.",5/24/2016,FIFA fires deputy secretary general Kattner,sports
"strong>LAHORE: Pakistan cricket team's Chief Selector Inzamam-Ul-Haq held a press conference to announce the names of the Skills Camp for the upcoming Pakistan versus England tour. �</strongAddressing media personnel, Inzamam-ul-Haq said Shahid Afridi, Umar Akmal and Ahmad Shahzad were not included in the skills camp.�strong>Pakistan players for skill camp:</strongstrong>Openers</strong>: Mohammad Hafeez (subject to fitness), Sami Aslam, Shan Masood, Khurram Manzoostrong>Middle-order</strong>: Azhar Ali, Younis Khan, Misbah ul Haq, Asad Shafiq, Iftikhar Ahmed, Asif Zakir, Akbar ur Rehmanstrong>Fast bowlers</strong>: Mohammad Amir, Rahat Ali, Imran Khan, Sohail Khan, Junaid Khan, Ehsan Adil, Wahab Riaz (subject to selection)strong>Spinners</strong>: Yasir Shah (subject to fitness), Zulfiqar Babastrong>Wicketkeepers</strong>: Sarfraz Ahmed, Mohammad Rizwanstrong>Pakistan �A� players for skill camp:</strongstrong>Openers</strong>: Sharjeel Khan, Farukh Zaman, Jahid Alistrong>Middle-order</strong>: Saud Shakil, Babar Azam, Umer Siddique, Abdur Rehman Muzammilstrong>All-rounders</strong>: Mohammad Nawazstrong>Fast bowlers</strong>: Hasan Ali, Mir Hamza, Mohammad Abbas, Azeez Ullah, Bilawal Bhattistrong>Spinners</strong>: Mohammad Asghar, Shadab Khanstrong>Wicketkeeper</strong>: Mohamamd HasanInzamam said that he was encountering difficulty in finding all-rounders for the national cricket team. He also said that if Pakistan A team players perform well, they would be considered for the national squad.�Regarding the boot camp, Inzamam said: ""The boot camp has benefited our players with regard to fitness. It would further provide much more benefit if it operates for a longer period of time.""The chief selector also said that it was not possible for him to select all seven bowlers if they were good. Regarding leg-spinner Yasir Shah, Inzamam said that he would be fit in the next ten days.�Pakistan take on England this summer, which will be their first ever series since 2010. It will be fast bowler Mohommad Amir's first tour to England after his infamous spot-fixing scandal in 2010, which resulted in a five-year suspension for him.��",5/25/2016,Inzamam announces players for England tour skills ,sports
"strong>LAHORE: �Zaheer Abbas, the president International Cricket Council (ICC), has said that he would ask the Indian cricket board (BCCI) to consider including Pakistani players in the Indian cricket league (IPL).</strongThe former Pakistan Captain known as the Asian Bradman told the reporters in Lahore that if Pakistani players were included in the IPL, �it would raise the importance and status of the league.�Zaheer �Abbas also called for the revival of bilateral cricket ties between Pakistan and India.Mr. Abbas is traveling to India to watch the IPL final in Bangalore on Sunday.�I have accepted the invitation and it is a good opportunity for me to again highlight the importance of resuming bilateral cricket ties although they are obviously subject to government clearances,� he said.He said that if any government hurdles in the way of having a bilateral series exist it should be removed.",5/25/2016,Zaheer Abbas wants Pak IPL urges revive bilateral cri,sports
"strong>Cristiano Ronaldo owes most of his fame and fortune to his exploits with Real Madrid, yet he also remains a hugely influential figure when representing his country.</strongPortugal's results have improved enormously since Ronaldo made his international debut against Kazakhstan as an 18-year-old in 2003.Their recent record at major tournaments is the envy of many bigger countries after they reached the Euro 2004 final, 2006 World Cup semi-finals and the Euro 2012 semi-finals, where they lost to eventual winners Spain in a shootout.Portugal have suffered when Ronaldo, who has captained them since he was 22, has been off-form such as at the last World Cup when he suffered a bout of tendinosis in his left knee in the run-up to the competition.The Madeira-born forward, who makes a point of breaking records, is Portugal's all-time leading scorer with 56 goals in 125 appearances and needs three more caps to beat Luis Figo's record.Nevertheless, the three-time world player of the year has not been above criticism, with most of his goals coming in qualifying matches against weaker opponents and many supporters wondering why he did not take a penalty in the 2012 shootout against Spain.It is, though, hard to imagine Portugal without him and Ronaldo himself says he wants to play for his country until at least the 2018 World Cup and maybe beyond.""I don't make plans in my sporting life,"" he said in February. ""If I feel good in three years' time, we will see what happens.""",5/25/2016,Ronaldo remains Portugal tali,sports
"strong>English football's biggest club seem to have secured the services of the sport's most colourful manager after Jose Mourinho, according to Sky TV reports, agreed personal terms with Manchester United on Tuesday.</strongAfter a trophy-laden career with Porto, Chelsea, Inter Milan and Real Madrid, Mourinho is set to replace Dutchman Louis van Gaal, who was sacked on Monday, with a remit to bring back the glory days the club once took for granted under Alex Ferguson.The 53-year-old, sacked by Chelsea in December seven months after winning his third Premier League title at the London club over two spells, had been constantly linked with the United job as Van Gaal struggled to make an impression at Old Trafford.The Dutchman was dismissed two days after steering United to their first FA Cup success in 12 years when they beat Crystal Palace 2-1 after extra-time in Saturday's Wembley final.Van Gaal's preferred possession-dominated playing style at a club more readily associated with fast, direct attacking, was widely criticised, and it appeared to take his players time to adapt.Mourinho is also known for pragmatism, however, relying on a strong defensive foundation and hard-working midfielders and strikers.He has a history of success wherever he has managed and a proven track record in the English game.Mourinho won the UEFA Cup and Champions League as well as the domestic double twice in his two seasons at Porto and led Chelsea to their first top-flight title in 50 years in his first campaign, retaining it the following season.He also won the League Cup and FA Cup before moving to Inter where he won Serie A as well as the Champions League and Italian Cup.Mourinho helped Real to their first La Liga crown in four years and on returning to Chelsea, he again won the Premier League before an unexpectedly poor -- and troubled -- start to the 2015-16 season led to his sacking.�<strong>DIVIDED OPINION</strongHis imminent appointment at Old Trafford, touted in the media for months, will divide opinion but while some have voiced concern over playing style and potentially explosive personality clashes, he is widely considered to be as close to a guarantee of silverware as a manager can be.The challenge will be not only to deliver success but to do it in style.Van Gaal's FA Cup triumph was not enough to allow him to see out the final year of his contract on the back of a season in which the club's fans routinely voiced their frustration with the safety-first football being served up.Mourinho is not known for throwing caution to the wind but fans will hope that under his leadership United will at least not again be ranked top in the Premier League for the number of backwards passes made as they were under Van Gaal.There will also be pressure for the new man to continue the good work of his predecessor in bringing young players such as Marcus Rashford and Jesse Lingard to the fore, something else Mourinho has singularly failed to do at most of his previous clubs.However, after three seasons without a league title and with no Champions League football for a second time in three years, the United hierarchy are evidently prepared to accept potential downsides if the 'Special One' gets the club back to what they consider to be their rightful place at the sport's top table.Former Old Trafford goalkeeper Peter Schmeichel believes the Portuguese ""could save"" the club while Hull City manager Steve Bruce, who used to play in front of the Dane in central defence, said the chance to bring in Mourinho was ""too good to miss"".Former Chelsea manager Carlo Ancelotti, who will coach Bayern Munich next season, said Mourinho would be a ""fantastic signing"", adding United had ""lost its identity this last year"".Former Old Trafford great Eric Cantona, however, said his old team should have gone for incoming Manchester City manager Pep Guardiola instead, saying he ""loved"" Mourinho but that his style of play is ""not Manchester United"".Retired Dutch international Ronald de Boer believes Mourinho is ""similar"" to Van Gaal in being a ""workaholic"" who ""prepares perfectly on how to win"".De Boer, who worked with Van Gaal at Ajax Amsterdam and with both men at Barcelona, said of Mourinho: ""Sometimes it is not pretty but he knows how to grind out wins. That is what you get"".",5/25/2016,Mourinho agrees terms with Man United Sky TV,sports
"strong>England all-rounder Ben Stokes has undergone surgery on the knee injury he sustained during the first test against Sri Lanka, his county Durham said on Tuesday.</strongStokes, 24, tore the cartilage in his left knee while bowling in Sri Lanka's first innings at Headingley last Friday.It is not yet known how long he will be out, but the England selectors had resigned themselves to being without him for the second test at Durham's home ground in Chester-le-Street starting on Friday.""The surgery addressed a cartilage tear in the 24-year-old's left knee and was undertaken this afternoon,"" Durham said on their website.""Full details on the length of his absence and rehabilitation will be confirmed in due course.""Stokes has become a key player for England, scoring a test- best 258 in South Africa during the winter tour, the fastest test double-century by an England batsman.It included an England test record 11 sixes and Stokes shared a world-record sixth-wicket partnership of 399 with Jonny Bairstow.His place in the squad for the second test has gone to Chris Woakes, who marked his recall with figures of nine for 36 for playing Warwickshire against Durham on Monday.Another England bowler, Reece Topley, who broke his hand batting in his first game for Hampshire in April, has suffered a new injury setback.""Reece Topley has been diagnosed with a partial stress fracture of the lumbar spine and will require a significant period of rehabilitation,"" the England and Wales Cricket Board said on its website.""He will miss the next three months and will aim for a return with Hampshire by the end of the season.""",5/25/2016,Englands Stokes undergoes knee operati,sports
"strong>MOSCOW: Maria Sharapova is one of four Russian players named to compete in women's singles at the Olympics in Rio, even though she has been suspended from competition after testing positive for the banned substance meldonium.</strong""We will include Sharapova in the team, which we need to announce by 6 June,"" Shamil Tarpishchev, the International Olympic Committee (IOC) member and president of the Russian Tennis Federation (RTF), told the R-Sport news agency.""Whether she competes or not should be decided by the end of the first week of Roland Garros.""Five-times grand slam tennis champion Sharapova tested positive for meldonium at this year's Australian Open after it was added to WADA's list of banned substances in January. She was provisionally suspended on March 12.On 13 April, WADA announced that tests taken before 1 March 2016, which showed the presence of less than one microgram of meldonium, would be acceptable and would not lead to any punishment. How much Sharapova had in her system has not been disclosed.The 29-year-old Sharapova was included in the team alongside Svetlana Kuznetsova, Anastasia Pavlyuchenkova and Daria Kasatkina. If Sharapova is not able to compete, her place in the team will be taken by Ekaterina Makarova, the fifth-ranked Russian woman.Last week, Tarpishchev said that Sharapova's situation was ""bad"" and she may not play again.",5/26/2016,Sharapova is included in Russian Olympic ,sports
"strong>LONDON: England paceman Stuart Broad believes his new ball partnership with James Anderson has improved a lot in the last two years with their perfect understanding of each other�s role.</strongAnderson and Broad shared 15 of the 20 Sri Lankan wickets to fall at Headingley where the hosts thumped Sri Lanka by an innings and 88 runs in the first test.""We�ve actually improved in the last couple of years,"" Broad, who turns 30 next month, told British media.""We�ve always been quite good in communicating, but we�ve taken that to a new level, realising when one of us in on a wicket-taking streak, the other one can apply pressure and not get too greedy, and vice versa.""Anderson, 33, claimed 10 wickets against Sri Lanka to take his tally to 443 and become the sixth-highest wicket-taker in tests.""Jimmy�s an outstanding swing bowler, as we saw at Headingley when conditions swung.I don�t really swing it - I look to more seam it,"" Broad added.""We feel like we�ve got the experience now to be able to pick up on conditions quickly and not know who�s day it�s going to be.""The second match of the three-test series begins in Durham on Friday.",5/26/2016,Blooming partnership Anderson pleases Stuart Broad,sports
"strong>Brazilian investigators have expanded their probe into possible corruption around the staging of the Olympic Games in Rio de Janeiro this August to include all the venues and services financed with federal funds, a lead prosecutor told Reuters.</strongFederal investigations have previously focused on ""legacy"" modernization projects not directly tied to the Games but this newly disclosed probe includes Olympic Park and the Deodoro area where Olympic venues are located, federal prosecutor Leandro Mitidieri said.""It's not just the physical works we're looking at - it is contracts for services, security, everything that used federal funds,"" he told Reuters from his Rio de Janeiro office late on Tuesday.The Olympics were meant to showcase Brazil's rise as a global power. Instead, they will take place as suspended President Dilma Rousseff faces an impeachment trial, the economy suffers its worst recession since the 1930s, an outbreak of the Zika virus prompts health concerns and a massive corruption scandal infuriates Brazilians.Mitidieri said his team is also investigating what happened to federal funds earmarked for cleaning Guanabara Bay, where Olympic sailing events will take place, and lakes that surround the main Olympic venues in western Rio's Barra neighborhood.Those bodies of water have heavy sewage contamination and remain badly polluted despite promises to drastically improve them as a legacy achievement of the Olympics.Another team of federal prosecutors, along with federal police, is investigating whether the Rio de Janeiro state water utility company Cedae committed environmental crimes by not properly treating sewage in Rio's metropolitan area of 12 million people, Mitidieri said.Rio utility Cedae said it had not been notified about the investigation and could not make a comment without understanding more about the probe.Mitidieri would not say if his team had uncovered any proof of corruption - but he added that detailed announcements about the investigation's results would be made in coming weeks.Five construction firms are building most of the 39 billion reais ($10.8 billion) worth of venues and infrastructure needed for Rio's Olympics. The figure includes at least 1.76 billion reais in federal funds, according to documents from Brazil's federal accounting court.All five companies are caught up in an investigation into price fixing and kickbacks at state-run oil company Petrobras, a two-year probe that has seen scores of top executives and politicians jailed, charged or under investigation.The Petrobras (PETR4.SA) investigation is what led federal police and prosecutors to begin looking at possible corruption tied to the Olympics.Federal authorities have already said they are investigating the Porto Maravilha project, an 8 billion real facelift of Rio's dilapidated port area, and also the expansion of the city's metro line to the Olympic area in Barra.Court files made public in March showed police uncovered documents from executives of Latin America's largest construction firm, Odebrecht SA [ODBES.UL], that referenced 1 million reais in suspected bribes connected to those two big legacy projects.Odebrecht is at the center of the Petrobras scandal and is involved in over half of all Olympic projects by value, according to contracts reviewed by Reuters.A spokeswoman for Odebrecht said by email that the company had no comment to make.Mitidieri declined to provide details on which companies are the focus of the federal probe, though he did note that OAS SA [OAS.UL] and Queiroz Galvao had ""a lot of activity"" in the Deodoro region of the Olympics. OAS did not respond to requests for comment. A spokeswoman for Queiroz Galvao wrote in an email that the company had not been notified about the investigation and had no further comment.Rio de Janeiro's city government oversees most Olympic construction projects, though a few are financed by the federal or state government. The city government says contracts were mostly funded with private resources and that all bids were overseen by regulators.Rio 2016, the local organizing committee, handles some non-permanent structures like seating, and has a budget of 7 billion reais.The federal government, Mitidieri noted, is by law responsible for any debts the local organizing committee may incur.The Rio 2016 local organizing committee referred questions to the mayor's office.The mayor's office said it would not comment without knowing what exact contracts were under investigation. It added in its emailed response that all contracts were carried out in a transparent manner and that city officials were prepared to provide any clarifications necessary.�",5/26/2016,Exclusive Brazil investigating possible corruption at Olympic venu,sports
"strong>SYDNEY: Australia has resorted to guided missile technology to reduce injuries to their fast bowlers as they seek to reclaim the Ashes from England next year.</strongSteve Smith�s team have been grappling with injuries in their pace attack with Peter Siddle and James Pattinson out of action while Mitchell Starc has just recovered after being sidelined since November when he broke down with a foot fracture.The upcoming tour of Sri Lanka will see the Australian bowlers embrace the ""torpedo technology"", implanted in a wearable tracking device, according to a media report.With the existing methods only taking into account the number of deliveries bowled and not the intensity and effort required, sports scientists at Australian Catholic University�s School of Exercise Science have developed the technology in response to the current inadequacies.""Tagging individual balls with an intensity measure provides both immediate analysis such as identifying effort balls, or potentially a drop in performance due to fatigue, or longer term workload analysis,"" researcher Dean McNamara said in a statement.""Measuring bowling intensity for individual balls or sessions provides context for the acute and chronic workload of the individual bowler, and ultimately the preparedness of the bowler for the maximal workload of the immediate competition.""The researchers have also assisted the Wales rugby union team and hoping to expand to other sports.",5/26/2016,Australia embraces guided missile technology reclaim A,sports
"strong>MELBOURNE: Fast bowler Mitchell Starc expects to need a couple of games to get up to express pace but is looking forward to coming back from injury on Australia�s Caribbean tour next month.</strongThe lethal left-armer has been sidelined since November when he broke down with a foot fracture during the day-night test against New Zealand in Adelaide, and missed the World Twenty20 campaign as he recovered from surgery.He will be unleashed for a triangular one-day international tournament against hosts West Indies and South Africa starting on June 5 and is champing at the bit.""It�s been coming out pretty well up in Brisbane the last few days and the last couple of weeks, so I�m excited to see what comes about,"" Starc told reporters in Sydney on Thursday before flying out.""It feels like it�s in a good place.""I�m not sure if I�ll be back up to top speed straight away, it might take a couple of games as it normally does for fast bowlers coming back.""But I�m excited to see how it comes out on the gun, and hopefully a few wickets and a few games under the belt.""Starc had surgery to remove bone spurs from the back of his right ankle which had caused him pain for much of the last year.He expects the spurs to return at some point in his career, but said he hoped the issue was ""a lot longer down the line"".Starc needs 10 wickets from his next six ODIs to become the quickest bowler to reach 100 wickets in the format, with the record held by Pakistan spinner Saqlain Mushtaq.""If I�m performing well and taking wickets and winning games for Australia, the rest will take care of itself,"" he said.""Those 10 wickets might come, they might not. But we�re looking for a series win.",5/26/2016,Fit again Starc gunning West Indies South Afri,sports
"strong>BARCELONA: Cristiano Ronaldo says he will be ""100 percent"" in Saturday's Champions League final as he attempts to fire Real Madrid to a record-extending 11th European Cup and further torment their city rivals, Atletico.</strongThe prolific Portuguese set alarm bells ringing on Tuesday when he ended training prematurely with a knock but was fit to train again the following day.Although Ronaldo scored the final goal in Real's 4-1 extra-time win over Atletico in the 2014 final in Lisbon, he has admitted he was far from at his best due to a hamstring problem and is determined to put in a better performance at Milan's San Siro on Saturday.""Cristiano always appears in the games that matter. I'll be at 100 per cent. On Saturday, I'll be in better form than I was in Lisbon,"" Ronaldo told Spanish television channel La Sexta.""In Lisbon, my hamstring was hurting me. It was pretty bad. It was terrible because you know that in certain moments you could give more but you can't because your body doesn't respond.""Ronaldo has scored -- and been on the winning side -- in both the Champions League finals he has played in, having also won in 2008 with Manchester United.He is top scorer in this season's tournament with 16 goals and is one strike away from equalling the record tally of 17 he set in 2013/14.Real's all-time top scorer also gave the club a lift before the final by declaring he wants to stay at Real for the long term.""Real Madrid would be making a smart decision if they offered me a new contract,"" he added.Zinedine Zidane's men are without defenders Raphael Varane and Alvaro Arbeloa for the game, while Atletico have a clean bill of health.It's a far cry from the dishevelled state in which Diego Simeone's team arrived at the 2014 final, when they struggled with fitness after a long season and suffered key injuries.On their way to that Madrid showdown Atletico won 1-0 at the San Siro. Real, on the other hand, have never won a competitive game at the stadium in 13 attempts.Defender Diego Godin says Atletico are in better shape than last time around, and thinks his side's team ethic, instilled into them by the charismatic Simeone, could prove key to winning their first European Cup.Godin told Uefa.com: �Our big secret is the effort the team puts in. The way the whole team works to help the defence is incredible.""The forwards � Fernando Torres, Antoine Griezmann or Yannick Carrasco � are always with us, defending in our box.""That shows how committed we are as a team, and how much we believe in our style of play.�",5/26/2016,Ronaldo fit and ready to fire Real to more European glory,sports
"strong>PARIS: Nine-times French Open champion Rafael Nadal unexpectedly pulled out of the French Open on Friday because of a left wrist injury.</strong""I have a problem with my wrist... yesterday I played with an injection, I could play but yesterday night I started to feel more and more pain,"" the Spanish left-hander told reporters in a hurriedly arranged news conference at Roland Garros.""Today I felt I could not move my wrist,"" added the dejected Spaniard, who showed no signs of the injury during his 6-3 6-0 6-3 second round win over Facundo Bagnis on Thursday.This is the latest setback the 29-year-old Spaniard has suffered in an injury-plagued career. Tendinitis in his knees prevented him from defending his Wimbledon title in 2009, while the 2008 Beijing Olympics gold medallist also missed the 2012 London Games because of injury.Nadal said, however, that he hoped he would be fit to play at Wimbledon next month.<br/><br/",5/27/2016,Nadal pulls out of French Open with wrist injury,sports
"strong>DURHAM, England: An untidy shot prevented England�s captain Alastair Cook from grabbing a place in cricketing history on Friday when he was caught at slip for 15 as England reached 83-2 at lunch on the first day of the second test against Sri Lanka.</strongCook needed 20 runs to become the youngest player -- and the first Englishman - to reach 10,000 runs in tests at the age of 31 years, five months and two days but the opener jabbed at a wide delivery from Suranga Lakmal outside the off stump and was caught by Dimuth Karunaratne diving low with England at 39-1.Cook would have beaten Indian Sachin Tendulkar�s record of 31 years, 10 months and 20 days, which has stood since 2005. Only 11 batsmen have achieved the feat.England, who won the first test at Headingley by an innings, won the toss.Cook�s opening partner Alex Hales had made an unbeaten 45 at lunch after losing Nick Compton for nine just before the interval, caught spectacularly on the boundary by Lakmal off the bowling of Nuwan Pradeep at 64-2.It was another rash shot from the England number three, getting a top edge towards long leg, trying to hook outside the off stump.Lakmal hurled himself backwards as he raced towards the boundary and took the catch just before the ropes.Joe Root had scored 12 alongside Hales after 31 overs at the break.",5/27/2016,Untidy Cook misses 10000 mark Endland Sri L,sports
"strong>CHRISTCHURCH: New Zealand announced their upcoming Test series schedule with Pakistan to be played from November of this year.�</strongAccording to details, Pakistan will tour New Zealand in November for a two-match Test series. The first Test match between the black caps and the green shirts will take place from 17th November 2016 till 21st November 2016 at Christchurch.�The second Test match will be played between the two sides on 25th November at Hamilton.�Pakistan have their hands full with England this summer as they take on the English side from July 14. Pakistan will play four Test matches, five ODIs and one T-20 when they tour England in July.�Pakistan cricket team has appointed a new Chief Selector and a new Head Coach. Batting legend Inzamam-Ul-Haq has taken over as the Chief Selector whereas Mickey Arthur has been appointed as Waqar Younis' successor for the Head Coach post.�Fast bowler Mohammad Amir will be touring England for the first time after his infamous spot-fixing scandal from 2010.�",5/27/2016,NZ announce Test series schedule against Paki,sports
"style=""text-align: left;""><strong>For all soccer's status as a global game, the pool of its top managers is relatively small and the world's leading clubs often have the feel of a tiny, gossiping village with a managerial merry-go-round on the central green.</strong style=""text-align: left;"">Manchester United are replacing Louis van Gaal with his former assistant Jose Mourinho, a man Chelsea no longer wanted who has frequently clashed with new Manchester City manager Pep Guardiola. style=""text-align: left;"">Manchester's new double act will also have on their radar Arsenal manager Arsene Wenger -- who struggles to hide his disdain for Mourinho -- champions Leicester's Claudio Ranieri and Liverpool's Juergen Klopp, who was Guardiola's main adversary in Germany. style=""text-align: left;"">Add in new Chelsea manager Antonio Conte, who has been called ""the Italian Jose Mourinho"", and the soap opera possibilities in soccer's village become endless. style=""text-align: left;"">� � What all the central characters share, apart from a clear belief in their own ability, is an elite status which provides a passport to the game's top jobs. style=""text-align: left;"">Only Frenchman Wenger has chosen to stay put, overseeing Arsenal for almost 20 years and 1,120 games.�The rest are often on the move. style=""text-align: left;"">England's League Managers' Association has revealed that the average tenure of a Premier League manager is now little more than two seasons, with 11 of last year's 20 starters already kicked out. style=""text-align: left;"">� � Each new manager knows the clock is ticking on his Premier League career, an understanding that contributes to the bear-pit atmosphere that surrounds many games. Old rivalries are intensified and only the strongest survive. style=""text-align: left;"">� � ""The same small group of managers are employed because they are the strongest brands in the market,"" said Michael Calvin, award-winning author of Living on a Volcano, a book about modern-day English football managers. style=""text-align: left;"">� � ""In previous generations it was all player-driven but modern-day players are pretty vanilla and so managers have the perceived personality,"" he added. style=""text-align: left;"">""The modern-day manager is actually a middle manager in a global corporation, subject to similar restraints in similar industries. The owners are driven by the share price and a pathological desire to avoid brand damage."" style=""text-align: left;"">� � �To do that, Guardiola and Mourinho will have to hit the ground running and start winning immediately. German Klopp believes Spaniard Guardiola will know what to expect after his spells at Barcelona and Bayern Munich. style=""text-align: left;"">�He will enjoy the league because it is a great league and a real competition and he is a real competitor. That is what he wants,"" Klopp said. style=""text-align: left;"">� � Former Barcelona boss Guardiola certainly brings the pedigree with two Champions League titles among his 12 trophies as a manager. What will be fascinating is to see how former Real Madrid manager Mourinho reacts to his old foe. style=""text-align: left;"">� � In Spain, their old friendship did not survive an often bruising rivalry which Guardiola says he did not have good memories of. style=""text-align: left;"">� � Relations between the Manchester clubs are not as hostile and Mourinho may chose to play things down, rather than stoke them up as he clearly did in Spain. style=""text-align: left;"">After all, there are plenty of other big rivals just across the village.�",5/27/2016,Mourinho returns for more drama in the global villag,sports
"strong>New Zealand will host their first day-night test when England tour the country in early 2018, pending final approval from both teams.</strongThe twilight match will be played at Auckland's Eden Park, which has not hosted a test since a game with India in 2014. No dates have been confirmed but the tour is likely to fall in a window during February-March.""While we can't confirm it yet, it's something we're extremely interested in and working towards,"" New Zealand Cricket chief executive David White said in a media release on Friday.New Zealand, who played the inaugural day-night test against Australia last year in Adelaide, had hoped to play their first at home early next year against South Africa but the idea was abandoned due to logistical problems.South Africa's board are also mulling a pink ball test with Australia in Adelaide later this year but the Proteas' players have expressed their reticence.New Zealand also confirmed three one-day internationals against world champions Australia from Jan. 30-Feb. 5 next year.Bangladesh will tour for three ODIs, three Twenty20 matches and two tests from Dec. 26-Jan. 24.The limited overs matches, like last year's series against Sri Lanka, will be held over the Christmas-New Year holidays.South Africa begin their tour with a T20 international at Eden Park, where they were beaten by New Zealand in the semi-final of last year's World Cup, before they play five ODIs and three tests.New Zealand will also host a full tour by the West Indies in 2017, limited overs series against Pakistan and three ODIs against Australia before the England tour.",5/27/2016,NZealand plan first day night test against England in 2018,sports
"strong>Potent England pace bowling after an unbeaten 155 from Moeen Ali put Alastair Cook�s side in complete control on a one-sided second day of the second test against Sri Lanka in Durham on Saturday.</strongThe tourists faced almost an certain follow-on after they slumped to 91 for eight at the close, still 407 behind England who had posted an imposing 498 for nine declared.Sri Lanka�s batsmen had no answer to an attack which moved the ball off the seam to provide a conveyor-belt of catches for keeper Jonny Bairstow, who took four, and England�s close fielders.Chris Woakes, who recently took nine wickets in an innings for Warwickshire, led the way in helpful conditions with a particularly unsettling spell to take 3-9, including the wickets of Kusal Mendis and Milinda Siriwadana in one over.Stuart Broad also took three wickets, two coming late on as Sri Lanka�s resistance broke. England�s bowlers could not have had a better platform to launch their attack than Moeen�s 207-ball innings, which was his best in tests and his second century against Sri Lanka.At times watchful and then belligerent, Moeen became only the fifth England number seven to reach three figures in tests after being promoted one place in the order to cover for the injured Ben Stokes.The Worcestershire all-rounder moved on from his overnight 28 and made the most of the three lives the tourists gave him on Saturday.Support came from Woakes, who shared a stand of 92, and Steven Finn, who scored just 10 of their ninth-wicket stand of 72. His wicket provided spinner Rangana Herath with momentary cause for celebration as he became only the third Sri Lankan bowler to take 300 test wickets.Moeen reached his 150 with a huge six before Cook declared midway through the second session. For Sri Lanka to get anywhere near such an imposing total was a huge ask and James Anderson, who had taken 10 wickets in the first test, quickly removed opener Dimuth Karunaratne with a ripper that bowled him round his legs.Broad followed up by having Kaushal Silva taken behind by Bairstow and the keeper took further catches to remove Dinesh Chandimal off Anderson and Angelo Mathews and Siriwadana off Woakes.Broad broke Herath�s late resistance via another sharp Anderson catch and removed Shaminda Eranga as England, who won the first test in the three-test series by an innings and 88 runs, stayed on course for another crushing win.Lahiru Thirimanne (11) and Suranga Lakmal (0) were not out at the close.�",5/28/2016,England sense victory as Woakes and Broad stri,sports
"strong>Argentina had a scare when Lionel Messi had to be substituted after incurring a back injury during a 1-0 win over rugged Honduras in a Copa America Centenario warm-up friendly on Friday.</strongMessi walked off in pain in the 64th minute in San Juan after a clash with Honduras substitute Oliver Morazan 10 days before Argentina's opening Group D match against Chile.The team later dispelled fears of a serious injury, saying on their Twitter account that Messi had �suffered bruising on the left of his lower back and ribs.�Gonzalo Higuain scored the only goal for Argentina.In other warm-up matches for the June 3-26 tournament in the United States, Edinson Cavani struck twice as Uruguay overcame Trinidad and Tobago 3-1 and title holders Chile were upset 2-1 by Jamaica.Higuain struck after half an hour for Argentina when he received a low cross from the left by Marcos Rojo with his back to goal, turned central defender Maynor Figueroa and chipped left-footed over goalkeeper Donis Escober.Argentina meet Chile in Santa Clara, California, on June 6 and also face Bolivia and Panama in Group D.Uruguay, without the injured Luis Suarez, came from a goal down after Jomal Williams had put the Trinidadians ahead in the seventh minute in Montevideo.Cavani equalized with a 26th-minute penalty for a foul by Weslie John on midfielder Nicolas Lodeiro and put Uruguay ahead in the 39th with a shot from the right at a corner.Matias Vecino, who made his debut against Brazil in a World Cup qualifier in March, increased Uruguay�s lead seven minutes after halftime with his first international goal.Uruguay face Mexico in Glendale, Arizona on June 5 before also meeting Jamaica and Venezuela in Group C.Jamaica, who meet Venezuela in Chicago on June 5, stunned a Chile side fielding several reserves in Vina del Mar scoring through Clayton Donaldson and Simon Dawkins before substitute Nicolas Castillo pulled one back late on.",5/28/2016,Messi worries Argentina back injury,sports
